paper_id,study_id,method,status,n_records,path
079_Mondal_et_al_2004_Effect_of_K_on_soil_fertility_an,79,mas,skipped,24,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/079_Mondal_et_al_2004_Effect_of_K_on_soil_fertility_an__mas.csv
080_Rees_1986_Crop_growth_development_and_yield_in_sem,80,direct_llm,skipped,18,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/080_Rees_1986_Crop_growth_development_and_yield_in_sem__direct_llm.csv
080_Rees_1986_Crop_growth_development_and_yield_in_sem,80,static_workflow,skipped,44,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/080_Rees_1986_Crop_growth_development_and_yield_in_sem__static_workflow.csv
080_Rees_1986_Crop_growth_development_and_yield_in_sem,80,mas,skipped,44,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/080_Rees_1986_Crop_growth_development_and_yield_in_sem__mas.csv
081_Gao_et_al_2009_Crop_coefficiennt_and_water_use_eff,81,direct_llm,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/081_Gao_et_al_2009_Crop_coefficiennt_and_water_use_eff__direct_llm.csv
081_Gao_et_al_2009_Crop_coefficiennt_and_water_use_eff,81,static_workflow,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/081_Gao_et_al_2009_Crop_coefficiennt_and_water_use_eff__static_workflow.csv
081_Gao_et_al_2009_Crop_coefficiennt_and_water_use_eff,81,mas,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/081_Gao_et_al_2009_Crop_coefficiennt_and_water_use_eff__mas.csv
082_Allen_et_al_1983_Yield_of_corn_cowpea_and_soybean_,82,direct_llm,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/082_Allen_et_al_1983_Yield_of_corn_cowpea_and_soybean___direct_llm.csv
082_Allen_et_al_1983_Yield_of_corn_cowpea_and_soybean_,82,static_workflow,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/082_Allen_et_al_1983_Yield_of_corn_cowpea_and_soybean___static_workflow.csv
082_Allen_et_al_1983_Yield_of_corn_cowpea_and_soybean_,82,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/082_Allen_et_al_1983_Yield_of_corn_cowpea_and_soybean___mas.csv
083_Lei_et_al_2005_Water_use_efficiency_of_a_mixed_cro,83,direct_llm,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/083_Lei_et_al_2005_Water_use_efficiency_of_a_mixed_cro__direct_llm.csv
083_Lei_et_al_2005_Water_use_efficiency_of_a_mixed_cro,83,static_workflow,skipped,12,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/083_Lei_et_al_2005_Water_use_efficiency_of_a_mixed_cro__static_workflow.csv
083_Lei_et_al_2005_Water_use_efficiency_of_a_mixed_cro,83,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/083_Lei_et_al_2005_Water_use_efficiency_of_a_mixed_cro__mas.csv
084_Milyazawa_et_al_2010_Intercropping_green_manure_cr,84,direct_llm,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/084_Milyazawa_et_al_2010_Intercropping_green_manure_cr__direct_llm.csv
084_Milyazawa_et_al_2010_Intercropping_green_manure_cr,84,static_workflow,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/084_Milyazawa_et_al_2010_Intercropping_green_manure_cr__static_workflow.csv
084_Milyazawa_et_al_2010_Intercropping_green_manure_cr,84,mas,skipped,6,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/084_Milyazawa_et_al_2010_Intercropping_green_manure_cr__mas.csv
085_Chang_et_al_1985_An_analysis_of_competition_betwee,85,direct_llm,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/085_Chang_et_al_1985_An_analysis_of_competition_betwee__direct_llm.csv
085_Chang_et_al_1985_An_analysis_of_competition_betwee,85,static_workflow,skipped,3,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/085_Chang_et_al_1985_An_analysis_of_competition_betwee__static_workflow.csv
085_Chang_et_al_1985_An_analysis_of_competition_betwee,85,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/085_Chang_et_al_1985_An_analysis_of_competition_betwee__mas.csv
086_Neumann_et_al_2009_Evaluation_of_yield_density_rel,86,direct_llm,skipped,4,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/086_Neumann_et_al_2009_Evaluation_of_yield_density_rel__direct_llm.csv
086_Neumann_et_al_2009_Evaluation_of_yield_density_rel,86,static_workflow,skipped,2,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/086_Neumann_et_al_2009_Evaluation_of_yield_density_rel__static_workflow.csv
086_Neumann_et_al_2009_Evaluation_of_yield_density_rel,86,mas,skipped,10,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/086_Neumann_et_al_2009_Evaluation_of_yield_density_rel__mas.csv
087_Silwana_et_al_2007_The_effects_of_inorganic_and_or,87,direct_llm,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/087_Silwana_et_al_2007_The_effects_of_inorganic_and_or__direct_llm.csv
087_Silwana_et_al_2007_The_effects_of_inorganic_and_or,87,static_workflow,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/087_Silwana_et_al_2007_The_effects_of_inorganic_and_or__static_workflow.csv
087_Silwana_et_al_2007_The_effects_of_inorganic_and_or,87,mas,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/087_Silwana_et_al_2007_The_effects_of_inorganic_and_or__mas.csv
088_Aggarwal_et_al_1992_Resource_use_and_plant_interac,88,direct_llm,skipped,14,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/088_Aggarwal_et_al_1992_Resource_use_and_plant_interac__direct_llm.csv
088_Aggarwal_et_al_1992_Resource_use_and_plant_interac,88,static_workflow,skipped,13,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/088_Aggarwal_et_al_1992_Resource_use_and_plant_interac__static_workflow.csv
088_Aggarwal_et_al_1992_Resource_use_and_plant_interac,88,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/088_Aggarwal_et_al_1992_Resource_use_and_plant_interac__mas.csv
089_Sslal_et_al_2005_Production_potential_and_competit,89,direct_llm,skipped,8,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/089_Sslal_et_al_2005_Production_potential_and_competit__direct_llm.csv
089_Sslal_et_al_2005_Production_potential_and_competit,89,static_workflow,skipped,9,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/089_Sslal_et_al_2005_Production_potential_and_competit__static_workflow.csv
089_Sslal_et_al_2005_Production_potential_and_competit,89,mas,skipped,10,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/089_Sslal_et_al_2005_Production_potential_and_competit__mas.csv
090_Kumar_et_al_2003_Biological_and_economical_sustain,90,direct_llm,skipped,9,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/090_Kumar_et_al_2003_Biological_and_economical_sustain__direct_llm.csv
090_Kumar_et_al_2003_Biological_and_economical_sustain,90,static_workflow,skipped,9,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/090_Kumar_et_al_2003_Biological_and_economical_sustain__static_workflow.csv
090_Kumar_et_al_2003_Biological_and_economical_sustain,90,mas,skipped,0,/home/com3dian/Github/meta_analysis_agents/outputs/surf_Qwen-Qwen3-6-35B-A3B-FP8_42fields/by_paper/090_Kumar_et_al_2003_Biological_and_economical_sustain__mas.csv
